idx,image_path,baseline_lmk_err,finetuned_lmk_err,lmk_err_delta_ft_minus_base,finetuned_cam_score,finetuned_lmk_abs_max
667,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_15_lip_roll_25.jpg,0.027456017211079597,0.027705134823918343,0.0002491176128387451,7.1189276576042175,0.5838947296142578
703,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_14_sadness_1.jpg,0.02839694358408451,0.028656430542469025,0.00025948695838451385,8.118996299803257,0.6647676825523376
543,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_4_anger_23.jpg,0.02977224625647068,0.029181288555264473,-0.0005909577012062073,7.4905992448329926,0.6025944352149963
32,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_17_cheek_blowing_43.jpg,0.02880694903433323,0.029561864212155342,0.000754915177822113,7.595583472400904,0.6276869177818298
322,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_14_sadness_43.jpg,0.0333983488380909,0.031177394092082977,-0.0022209547460079193,7.801259685307741,0.6506901383399963
970,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_15_lip_roll_23.jpg,0.03120754100382328,0.031371816992759705,0.00016427598893642426,6.997805152088404,0.5617775321006775
895,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_10_dimpler_31.jpg,0.034001585096120834,0.03149382025003433,-0.002507764846086502,7.706153970211744,0.6514129042625427
633,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_9_mouth_right_10.jpg,0.030797811225056648,0.03180550038814545,0.0010076891630887985,7.685662727802992,0.6439831852912903
500,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_6_jaw_right_10.jpg,0.031138701364398003,0.032038114964962006,0.000899413600564003,7.802460730075836,0.6554669737815857
626,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_16_3_mouth_stretch_10.jpg,0.02886590175330639,0.03215624764561653,0.0032903458923101425,7.206208381801844,0.6410151124000549
606,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_14_sadness_38.jpg,0.032906267791986465,0.03216737136244774,-0.0007388964295387268,8.50230623036623,0.7090850472450256
117,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_14_sadness_24.jpg,0.031731441617012024,0.03225250169634819,0.0005210600793361664,7.714321127161384,0.6547384262084961
42,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_16_grin_63.jpg,0.03626130148768425,0.03226517140865326,-0.003996130079030991,7.755134075880051,0.6927797198295593
222,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_9_mouth_right_43.jpg,0.033718787133693695,0.032277945429086685,-0.0014408417046070099,7.71227353811264,0.659859299659729
948,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_8_mouth_left_27.jpg,0.031860921531915665,0.03261841461062431,0.0007574930787086487,7.830651227384806,0.6609387397766113
23,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_7_jaw_forward_31.jpg,0.03840000554919243,0.03318572789430618,-0.005214277654886246,7.847035365179181,0.6532532572746277
665,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_1_neutral_21.jpg,0.03420216962695122,0.033409278839826584,-0.0007928907871246338,7.73273703455925,0.6347475647926331
